STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,LV,Latvia,2018,,70.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,LV,Latvia,2019,,70.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,LV,Latvia,2020,,70.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,LV,Latvia,2021,,68.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,LV,Latvia,2022,,69.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,LV,Latvia,2023,,70.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,LV,Latvia,2024,,71.4,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MD,Moldova,2023,,67.5,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,ME,Montenegro,2015,,74.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,ME,Montenegro,2016,,74.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,ME,Montenegro,2017,,73.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,ME,Montenegro,2018,,74.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,ME,Montenegro,2019,,74.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,ME,Montenegro,2020,,73.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,ME,Montenegro,2021,,70.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,ME,Montenegro,2023,,75.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,ME,Montenegro,2024,,75.2,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MK,North Macedonia,2015,,73.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MK,North Macedonia,2016,,73.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MK,North Macedonia,2017,,74.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MK,North Macedonia,2018,,74.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MK,North Macedonia,2019,,74.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MK,North Macedonia,2020,,72.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MK,North Macedonia,2021,,71.1,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MT,Malta,2015,,79.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MT,Malta,2016,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MT,Malta,2017,,80.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MT,Malta,2018,,80.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MT,Malta,2019,,81.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MT,Malta,2020,,80.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MT,Malta,2021,,80.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MT,Malta,2022,,80.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MT,Malta,2023,,81.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,MT,Malta,2024,,81.2,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NL,Netherlands,2015,,79.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NL,Netherlands,2016,,80.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NL,Netherlands,2017,,80.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NL,Netherlands,2018,,80.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NL,Netherlands,2019,,80.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NL,Netherlands,2020,,79.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NL,Netherlands,2021,,79.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NL,Netherlands,2022,,80.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NL,Netherlands,2023,,80.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NL,Netherlands,2024,,80.5,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NO,Norway,2015,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NO,Norway,2016,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NO,Norway,2017,,81.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NO,Norway,2018,,81.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NO,Norway,2019,,81.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NO,Norway,2020,,81.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NO,Norway,2021,,81.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NO,Norway,2022,,80.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NO,Norway,2023,,81.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,NO,Norway,2024,,81.6,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PL,Poland,2015,,73.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PL,Poland,2016,,73.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PL,Poland,2017,,73.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PL,Poland,2018,,73.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PL,Poland,2019,,74.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PL,Poland,2020,,72.4,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PL,Poland,2021,,71.4,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PL,Poland,2022,,73.4,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PL,Poland,2023,,74.6,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PL,Poland,2024,,74.8,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PT,Portugal,2015,,78.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PT,Portugal,2016,,78.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PT,Portugal,2017,,78.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PT,Portugal,2018,,78.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PT,Portugal,2019,,78.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PT,Portugal,2020,,78.5,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PT,Portugal,2021,,78.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PT,Portugal,2022,,78.9,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PT,Portugal,2023,,79.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,PT,Portugal,2024,,79.7,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RO,Romania,2015,,71.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RO,Romania,2016,,71.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RO,Romania,2017,,71.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RO,Romania,2018,,71.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RO,Romania,2019,,71.9,,e,estimated,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RO,Romania,2020,,70.4,,e,estimated,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RO,Romania,2021,,69.2,,e,estimated,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RO,Romania,2022,,71.3,,e,estimated,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RO,Romania,2023,,72.6,,e,estimated,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RO,Romania,2024,,72.8,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RS,Serbia,2015,,72.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RS,Serbia,2016,,73.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RS,Serbia,2017,,73.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RS,Serbia,2018,,73.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RS,Serbia,2019,,73.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RS,Serbia,2020,,71.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RS,Serbia,2021,,70.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RS,Serbia,2022,,72.7,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RS,Serbia,2023,,73.8,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,RS,Serbia,2024,,73.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SE,Sweden,2015,,80.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SE,Sweden,2016,,80.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SE,Sweden,2017,,80.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SE,Sweden,2018,,80.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SE,Sweden,2019,,81.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SE,Sweden,2020,,80.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SE,Sweden,2021,,81.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SE,Sweden,2022,,81.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SE,Sweden,2023,,81.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SE,Sweden,2024,,82.3,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SI,Slovenia,2015,,77.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SI,Slovenia,2016,,78.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SI,Slovenia,2017,,78.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SI,Slovenia,2018,,78.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SI,Slovenia,2019,,78.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SI,Slovenia,2020,,77.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SI,Slovenia,2021,,77.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SI,Slovenia,2022,,78.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SI,Slovenia,2023,,79.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SI,Slovenia,2024,,79.5,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SK,Slovakia,2015,,73.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SK,Slovakia,2016,,73.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SK,Slovakia,2017,,73.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SK,Slovakia,2018,,73.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SK,Slovakia,2019,,74.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SK,Slovakia,2020,,73.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SK,Slovakia,2021,,71.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SK,Slovakia,2022,,73.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SK,Slovakia,2023,,74.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,SK,Slovakia,2024,,75.2,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,TR,Türkiye,2015,,75.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,TR,Türkiye,2016,,75.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,TR,Türkiye,2017,,75.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,TR,Türkiye,2018,,76.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,TR,Türkiye,2019,,76.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,TR,Türkiye,2022,,74.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,M,Males,Y_LT1,Less than 1 year,TR,Türkiye,2023,,74.8,,,,,
